,Time
E37_5_927,114.759480005907
E42_7_69,104.854883198069
E131_7_61,100.75112061606
E106_4_886,123.65555677608
E37_5_687,102.640436385613
E108_5_527,111.629046651016
E37_6_328,112.513477940496
E10_0_881,21.4657960303209
E12_1_362,48.0706345194856
E40_5_767,104.766602036295
E42_5_847,119.287501718603
E42_1_762,45.9929209005877
E36_2_563,57.0769985717216
E112_1_282,31.0327423725104
E133_3_444,75.851965502437
E123_4_646,124.466550152148
E86_3_925,94.6296587014854
E85_1_362,34.2852457554874
E4_0_721,28.8354484392553
E56_0_16,0.0
E109_1_282,45.4965172616949
E131_1_121,9.82376705897208
E37_0_08,0.0
E120_0_881,19.2184900643491
E47_6_889,126.466148453355
E78_1_202,31.3325891458652
E1_0_32,10.2820236263623
E86_2_723,74.3142518121319
E17_6_728,113.031754901949
E119_1_282,29.610922068914
E126_7_85,107.756838374369
E106_7_049,113.204249890922
E128_2_243,74.0640055565985
E84_6_809,135.469732692461
E123_0_24,14.9281705949705
E17_4_165,108.608620980216
E65_1_522,39.8582186595574
E0_0_16,13.6837414924214
E12_2_083,53.7782536273115
E10_6_248,105.190976677351
E125_7_289,134.264255759826
E10_3_284,75.6016675677116
E48_6_969,110.932506074213
E119_0_801,23.7437827062161
E66_7_69,120.038304296741
E112_1_121,28.3330704634685
E125_0_0,0.0
E65_5_046,120.281559319146
E84_3_364,129.000665350258
E121_2_003,61.3029386618573
E133_3_284,73.3824609156759
E12_7_209,107.909188992211
E120_1_842,48.9754215486995
E88_1_121,39.6792637073377
E96_2_483,71.8716941446551
E110_0_961,11.8111939231284
E14_2_163,45.3406391827055
E15_0_16,11.9157519450937
E65_3_605,111.298003460307
E65_2_003,53.8246239694005
E65_2_964,74.6180664036779
E14_0_961,5.27692945060473
E133_5_447,109.676651343277
E126_4_085,117.672428771915
E54_6_008,107.700695297364
E78_0_401,13.4812097549811
E133_1_602,38.9089026066508
E96_4_806,132.011368669363
E10_6_168,109.602688671022
E78_2_083,46.4395994040352
E1_5_046,119.670738237579
E55_0_721,26.4633135013126
E17_3_685,119.145935946024
E20_0_961,33.0513098642142
E17_7_209,131.483628498795
E79_2_964,88.9258688790202
E66_4_726,123.117020988484
E24_7_049,105.767658506015
E41_1_202,46.1242409984409
E42_1_041,8.27111327140937
E63_5_367,129.492866494556
E119_2_884,72.1833052194743
E37_7_049,118.413639036844
E78_6_168,105.395584719592
E25_1_442,49.0389726056474
E51_0_961,37.4076028818832
E131_5_767,112.292823840478
E84_6_008,132.97793934155
E54_2_884,77.4402657849518
E42_4_566,122.150624614756
E78_7_369,115.764526217146
E48_5_847,98.8987364165606
E119_6_488,115.796237205907
E79_0_08,0.415273323890957
E133_2_243,54.035296915213
E123_0_641,26.5319294616188
E125_2_403,66.0608701751271
E49_0_481,14.2221062709021
E17_5_447,106.148362621787
E1_7_61,128.66760543517
E119_6_969,132.807384239333
E86_2_964,93.1926049437542
E78_6_488,128.784084921895
E4_0_801,30.5185038787439
E94_1_202,32.3045508386674
E16_5_607,112.237233886611
E98_1_041,22.4412127364158
E110_6_008,105.42056799643
E42_2_563,66.6410277342164
E42_1_842,46.6913633978042
E54_3_204,77.7872866121329
E1_3_124,69.182890041537
E42_7_85,109.294690067226
E56_3_044,105.259369866722
E131_6_648,134.178012741667
E84_5_767,112.026564222761
E16_7_129,120.920863755059
E80_0_721,28.7140451678668
E78_7_449,111.495840218869
E123_3_124,87.9576160410939
E106_7_369,135.681185506638
E20_1_602,51.8955290149389
E108_0_481,10.116418703283
E16_1_282,40.9947710043612
E25_0_0,0.0
E119_0_481,12.4461511021645
E70_1_121,41.411035517102
E56_3_364,101.650083377266
E55_5_767,108.935628118292
E66_3_364,119.651156708811
E66_4_486,114.318556533832
E84_2_964,99.9660010485229
E17_4_726,124.788391626445
E108_2_723,76.6038535343591
E36_1_682,33.8045968492188
E98_1_762,51.2119771596807
E86_5_927,118.147407835335
E78_4_085,83.3990533543285
E10_6_648,118.580455720251
E84_4_646,109.353282155974
E2_6_568,130.25389112215
E121_1_442,52.0298397365457
E37_4_085,62.7168976459029
E12_6_969,120.778323410471
E133_1_682,39.1532091215946
E133_0_0,0.0
E119_5_126,114.989334312568
E128_0_961,28.5880569870394
E96_0_561,16.9249306124322
E128_6_008,124.571620371526
E20_0_0,0.0
E2_3_044,69.0246328625556
E78_7_529,120.222821378425
E86_4_486,113.331956450631
E20_0_16,15.571921806249
E10_4_646,126.525338795699
E110_6_969,118.24361508492
E48_3_364,110.668200365204
E125_0_961,29.7045049180686
E48_0_24,8.09485113695588
E42_0_721,16.9954181085335
E36_0_561,4.25724038293541
E108_1_041,27.8437669539109
E48_2_563,77.9913144891705
E94_0_561,9.60998805050131
E88_0_401,16.5092775257554
E42_3_204,80.7314838776736
E86_3_605,104.000190230162
E10_0_08,0.0
E10_0_801,21.3608735424337
E106_4_966,123.583198392062
E107_1_121,30.6866252779135
E56_6_328,112.677934070923
E42_1_362,22.3040155509454
E42_0_32,12.2767009311212
E2_4_966,122.119438566469
E56_0_401,10.7510659561149
E24_7_369,116.796242117971
E1_4_646,129.709998524073
E80_7_209,105.560155283772
E123_6_008,130.362014863435
E126_1_602,36.9714612551432
E12_7_289,110.94059482315
E20_0_881,31.5184002222496
E12_4_806,119.185339557966
E2_0_481,14.5348501923294
E126_2_083,58.6548942176922
E31_1_442,50.8528370762739
E108_1_602,47.3120078774752
E12_1_121,35.4607732015727
E78_3_605,76.1103310883576
